"C","mxch","qss","diam","maxtl","meantl","medtl","sdtl","par"
"0.28",2,0.009,3,9.23133732534928,7.35624750499,8.16117764471056,2.46239366393669,"5/-10"
"0.28",2,0.001,2,3.83644180874722,2.56915344699777,2.90140845070422,1.0161384250225,"5/-10"
"0.28",2,0.018,3,4.50000000000001,3.46155172413794,3.78663793103449,1.02314566789656,"5/-10"
"0.28",2,0.262,3,2.94354838709677,1.90161290322581,1.81854838709677,0.955839287331981,"5/-10"
"0.28",2,0.044,3,4.39024390243902,2.82733739837398,3.28048780487805,1.31956288975097,"5/-10"
"0.28",2,0.04,4,6.32770961145193,4.90705521472392,5.18762781186093,1.5951987274887,"5/-10"
"0.28",2,0.029,3,5.23809523809524,3.65136054421769,4.17857142857143,1.52715764510495,"5/-10"
"0.28",2,0.04,4,5.70802919708028,3.75815085158151,4.20194647201946,1.59349557521048,"5/-10"
"0.28",2,0.087,3,4.61605584642234,2.82722513089005,3.20855148342059,1.34772514208155,"5/-10"
"0.28",2,0.086,3,2.96991869918699,2.10821138211382,2.31178861788618,0.835809127694236,"5/-10"
"0.28",2,0.045,4,7.33750000000001,4.93895833333334,5.45625,2.06243220287,"5/-10"
"0.28",2,0.27,3,4.33734939759036,2.43493975903615,2.25,1.12165284790254,"5/-10"
"0.28",2,0.999,2,3.80891719745223,2.24925690021231,2.20063694267516,1.03176325312385,"1/-1"
"0.28",2,1,2,2.75,1.6,1.5,0.668746754924629,"1/-1"
"0.28",2,1,4,11.2202380952381,8.8702380952381,9.8452380952381,2.96025472796443,"1/-1"
"0.28",2,1,3,9.23133732534928,7.35624750499,8.16117764471056,2.46239366393669,"1/-1"
"0.28",2,1,2,3.83644180874722,2.56915344699777,2.90140845070422,1.0161384250225,"1/-1"
"0.28",2,1,3,4.50000000000001,3.46155172413794,3.78663793103449,1.02314566789656,"1/-1"
"0.28",2,1,3,2.94354838709677,1.90161290322581,1.81854838709677,0.955839287331981,"1/-1"
"0.28",2,1,3,4.39024390243902,2.82733739837398,3.28048780487805,1.31956288975097,"1/-1"
"0.28",2,1,4,6.32770961145193,4.90705521472392,5.18762781186093,1.5951987274887,"1/-1"
"0.28",2,1,3,5.23809523809524,3.65136054421769,4.17857142857143,1.52715764510495,"1/-1"
"0.28",2,1,4,5.70802919708028,3.75815085158151,4.20194647201946,1.59349557521048,"1/-1"
"0.28",2,1,3,4.61605584642234,2.82722513089005,3.20855148342059,1.34772514208155,"1/-1"
"0.28",2,1,3,2.96991869918699,2.10821138211382,2.31178861788618,0.835809127694236,"1/-1"
"0.28",2,1,4,7.33750000000001,4.93895833333334,5.45625,2.06243220287,"1/-1"
"0.28",2,1,3,4.33734939759036,2.43493975903615,2.25,1.12165284790254,"1/-1"
"0.28",2,0.391,2,3.80891719745223,2.24925690021231,2.20063694267516,1.03176325312385,"1/-5"
"0.28",2,0.844,2,2.75,1.6,1.5,0.668746754924629,"1/-5"
"0.28",2,0.054,4,11.2202380952381,8.8702380952381,9.8452380952381,2.96025472796443,"1/-5"
"0.28",2,0.156,3,9.23133732534928,7.35624750499,8.16117764471056,2.46239366393669,"1/-5"
"0.28",2,0.066,2,3.83644180874722,2.56915344699777,2.90140845070422,1.0161384250225,"1/-5"
"0.28",2,0.26,3,4.50000000000001,3.46155172413794,3.78663793103449,1.02314566789656,"1/-5"
"0.28",2,0.467,3,2.94354838709677,1.90161290322581,1.81854838709677,0.955839287331981,"1/-5"
"0.28",2,0.303,3,4.39024390243902,2.82733739837398,3.28048780487805,1.31956288975097,"1/-5"
"0.28",2,0.283,4,6.32770961145193,4.90705521472392,5.18762781186093,1.5951987274887,"1/-5"
"0.28",2,0.375,3,5.23809523809524,3.65136054421769,4.17857142857143,1.52715764510495,"1/-5"
"0.28",2,0.145,4,5.70802919708028,3.75815085158151,4.20194647201946,1.59349557521048,"1/-5"
"0.28",2,0.443,3,4.61605584642234,2.82722513089005,3.20855148342059,1.34772514208155,"1/-5"
"0.28",2,0.38,3,2.96991869918699,2.10821138211382,2.31178861788618,0.835809127694236,"1/-5"
"0.28",2,0.207,4,7.33750000000001,4.93895833333334,5.45625,2.06243220287,"1/-5"
"0.28",2,0.639,3,4.33734939759036,2.43493975903615,2.25,1.12165284790254,"1/-5"
"0.28",2,0.031,2,3.80891719745223,2.24925690021231,2.20063694267516,1.03176325312385,"1/-10"
"0.28",2,0.543,2,2.75,1.6,1.5,0.668746754924629,"1/-10"
"0.28",2,0,4,11.2202380952381,8.8702380952381,9.8452380952381,2.96025472796443,"1/-10"
"0.28",2,0.001,3,9.23133732534928,7.35624750499,8.16117764471056,2.46239366393669,"1/-10"
"0.28",2,0,2,3.83644180874722,2.56915344699777,2.90140845070422,1.0161384250225,"1/-10"
"0.28",2,0.003,3,4.50000000000001,3.46155172413794,3.78663793103449,1.02314566789656,"1/-10"
"0.28",2,0.085,3,2.94354838709677,1.90161290322581,1.81854838709677,0.955839287331981,"1/-10"
"0.28",2,0.008,3,4.39024390243902,2.82733739837398,3.28048780487805,1.31956288975097,"1/-10"
"0.28",2,0.012,4,6.32770961145193,4.90705521472392,5.18762781186093,1.5951987274887,"1/-10"
"0.28",2,0.047,3,5.23809523809524,3.65136054421769,4.17857142857143,1.52715764510495,"1/-10"
"0.28",2,0.001,4,5.70802919708028,3.75815085158151,4.20194647201946,1.59349557521048,"1/-10"
"0.28",2,0.036,3,4.61605584642234,2.82722513089005,3.20855148342059,1.34772514208155,"1/-10"
"0.28",2,0.017,3,2.96991869918699,2.10821138211382,2.31178861788618,0.835809127694236,"1/-10"
"0.28",2,0.007,4,7.33750000000001,4.93895833333334,5.45625,2.06243220287,"1/-10"
"0.28",2,0.135,3,4.33734939759036,2.43493975903615,2.25,1.12165284790254,"1/-10"
"0.28",3,0.099,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"10/-1"
"0.28",3,0.008,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"10/-1"
"0.28",3,0.21,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"10/-1"
"0.28",3,0.026,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"10/-1"
"0.28",3,0.004,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"10/-1"
"0.28",3,0.002,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"10/-1"
"0.28",3,0.046,3,4.45,2.56,2.615,1.33301662905357,"10/-1"
"0.28",3,0.067,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"10/-1"
"0.28",3,0.001,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"10/-1"
"0.28",3,0,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"10/-1"
"0.28",3,0.001,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"10/-1"
"0.28",3,0.02,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"10/-1"
"0.28",3,0.011,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"10/-1"
"0.28",3,0.004,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"10/-1"
"0.28",3,0,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"10/-1"
"0.28",3,0.093,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"10/-5"
"0.28",3,0.057,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"10/-5"
"0.28",3,0.285,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"10/-5"
"0.28",3,0.147,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"10/-5"
"0.28",3,0.057,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"10/-5"
"0.28",3,0.038,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"10/-5"
"0.28",3,0.26,3,4.45,2.56,2.615,1.33301662905357,"10/-5"
"0.28",3,0.123,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"10/-5"
"0.28",3,0.048,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"10/-5"
"0.28",3,0.005,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"10/-5"
"0.28",3,0.055,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"10/-5"
"0.28",3,0.058,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"10/-5"
"0.28",3,0.097,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"10/-5"
"0.28",3,0.066,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"10/-5"
"0.28",3,0.044,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"10/-5"
"0.28",3,0.058,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"10/-10"
"0.28",3,0.058,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"10/-10"
"0.28",3,0.218,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"10/-10"
"0.28",3,0.092,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"10/-10"
"0.28",3,0.057,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"10/-10"
"0.28",3,0.034,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"10/-10"
"0.28",3,0.239,3,4.45,2.56,2.615,1.33301662905357,"10/-10"
"0.28",3,0.052,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"10/-10"
"0.28",3,0.04,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"10/-10"
"0.28",3,0.007,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"10/-10"
"0.28",3,0.055,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"10/-10"
"0.28",3,0.027,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"10/-10"
"0.28",3,0.066,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"10/-10"
"0.28",3,0.053,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"10/-10"
"0.28",3,0.014,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"10/-10"
"0.28",3,0.71,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"5/-1"
"0.28",3,0.293,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"5/-1"
"0.28",3,0.765,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"5/-1"
"0.28",3,0.415,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"5/-1"
"0.28",3,0.19,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"5/-1"
"0.28",3,0.154,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"5/-1"
"0.28",3,0.476,3,4.45,2.56,2.615,1.33301662905357,"5/-1"
"0.28",3,0.582,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"5/-1"
"0.28",3,0.106,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"5/-1"
"0.28",3,0.054,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"5/-1"
"0.28",3,0.087,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"5/-1"
"0.28",3,0.367,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"5/-1"
"0.28",3,0.386,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"5/-1"
"0.28",3,0.27,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"5/-1"
"0.28",3,0.141,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"5/-1"
"0.28",3,0.321,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"5/-5"
"0.28",3,0.363,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"5/-5"
"0.28",3,0.596,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"5/-5"
"0.28",3,0.476,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"5/-5"
"0.28",3,0.392,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"5/-5"
"0.28",3,0.295,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"5/-5"
"0.28",3,0.702,3,4.45,2.56,2.615,1.33301662905357,"5/-5"
"0.28",3,0.346,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"5/-5"
"0.28",3,0.331,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"5/-5"
"0.28",3,0.089,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"5/-5"
"0.28",3,0.375,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"5/-5"
"0.28",3,0.222,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"5/-5"
"0.28",3,0.401,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"5/-5"
"0.28",3,0.324,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"5/-5"
"0.28",3,0.28,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"5/-5"
"0.28",3,0.074,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"5/-10"
"0.28",3,0.057,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"5/-10"
"0.28",3,0.241,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"5/-10"
"0.28",3,0.109,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"5/-10"
"0.28",3,0.073,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"5/-10"
"0.28",3,0.032,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"5/-10"
"0.28",3,0.257,3,4.45,2.56,2.615,1.33301662905357,"5/-10"
"0.28",3,0.07,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"5/-10"
"0.28",3,0.03,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"5/-10"
"0.28",3,0.005,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"5/-10"
"0.28",3,0.037,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"5/-10"
"0.28",3,0.026,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"5/-10"
"0.28",3,0.079,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"5/-10"
"0.28",3,0.059,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"5/-10"
"0.28",3,0.037,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"5/-10"
"0.28",3,1,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"1/-1"
"0.28",3,1,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"1/-1"
"0.28",3,1,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"1/-1"
"0.28",3,1,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"1/-1"
"0.28",3,1,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"1/-1"
"0.28",3,1,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"1/-1"
"0.28",3,1,3,4.45,2.56,2.615,1.33301662905357,"1/-1"
"0.28",3,1,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"1/-1"
"0.28",3,1,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"1/-1"
"0.28",3,0.998,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"1/-1"
"0.28",3,1,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"1/-1"
"0.28",3,1,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"1/-1"
"0.28",3,1,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"1/-1"
"0.28",3,1,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"1/-1"
"0.28",3,0.999,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"1/-1"
"0.28",3,0.456,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"1/-5"
"0.28",3,0.209,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"1/-5"
"0.28",3,0.684,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"1/-5"
"0.28",3,0.455,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"1/-5"
"0.28",3,0.308,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"1/-5"
"0.28",3,0.135,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"1/-5"
"0.28",3,0.644,3,4.45,2.56,2.615,1.33301662905357,"1/-5"
"0.28",3,0.494,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"1/-5"
"0.28",3,0.135,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"1/-5"
"0.28",3,0.058,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"1/-5"
"0.28",3,0.215,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"1/-5"
"0.28",3,0.267,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"1/-5"
"0.28",3,0.483,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"1/-5"
"0.28",3,0.195,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"1/-5"
"0.28",3,0.199,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"1/-5"
"0.28",3,0.06,2,3.13127413127413,2.0050193050193,2.27027027027027,0.914211378968209,"1/-10"
"0.28",3,0.006,4,3.70833333333333,2.43958333333333,2.53645833333333,1.01672453539009,"1/-10"
"0.28",3,0.171,3,3.41666666666667,2.39666666666666,2.775,0.860117706558702,"1/-10"
"0.28",3,0.05,3,3.70178041543027,2.24401582591494,2.49035608308605,0.966718675102855,"1/-10"
"0.28",3,0.01,3,4.21014492753624,2.77318840579711,2.96159420289856,1.23232354573967,"1/-10"
"0.28",3,0.001,4,8.78041543026708,7.1272997032641,8.12759643916915,2.37007543040907,"1/-10"
"0.28",3,0.093,3,4.45,2.56,2.615,1.33301662905357,"1/-10"
"0.28",3,0.06,4,6.20000000000002,4.41142857142858,5.20000000000001,2.00349807465528,"1/-10"
"0.28",3,0.002,3,8.61690885072656,6.06191105239982,6.98987230295024,2.79200819068167,"1/-10"
"0.28",3,0,3,4.70731707317073,3.35731707317073,3.70731707317073,1.33612093476864,"1/-10"
"0.28",3,0.002,3,5.57123556865635,4.03817243920413,4.65585851142226,1.65878828123674,"1/-10"
"0.28",3,0.007,3,3.03472222222222,2.03125,2.16666666666666,0.77705578537651,"1/-10"
"0.28",3,0.041,3,4.28541666666667,2.73791666666667,3,1.09890377475593,"1/-10"
"0.28",3,0.004,5,5.23429541595925,4.13726655348047,4.39240237691001,1.21374794114748,"1/-10"
"0.28",3,0.002,2,2.94642857142857,2.13275862068966,2.35714285714286,0.833646019862816,"1/-10"
"0.28",4,0.913,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"10/-1"
"0.28",4,0.005,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"10/-1"
"0.28",4,0.098,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"10/-1"
"0.28",4,0.004,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"10/-1"
"0.28",4,0.061,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"10/-1"
"0.28",4,0.017,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"10/-1"
"0.28",4,0.032,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"10/-1"
"0.28",4,0.006,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"10/-1"
"0.28",4,0.763,3,3.21875,1.925,2,0.87898398575982,"10/-1"
"0.28",4,0.015,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"10/-1"
"0.28",4,0.135,3,3.70833333333333,2.52242063492063,2.70833333333333,0.903848208347097,"10/-1"
"0.28",4,0.041,4,5.73333333333334,2.96,3.33333333333334,1.84222088191883,"10/-1"
"0.28",4,0.005,4,5.68464837049742,4.15880789022298,4.5627358490566,1.34635534346564,"10/-1"
"0.28",4,0.002,3,9.10149313962875,7.16707021791769,7.77602905569008,2.33411042473532,"10/-1"
"0.28",4,0,2,6.87433155080214,4.18877005347594,5.09893048128343,2.29499061808275,"10/-1"
"0.28",4,0.831,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"10/-5"
"0.28",4,0.059,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"10/-5"
"0.28",4,0.187,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"10/-5"
"0.28",4,0.092,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"10/-5"
"0.28",4,0.206,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"10/-5"
"0.28",4,0.138,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"10/-5"
"0.28",4,0.102,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"10/-5"
"0.28",4,0.06,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"10/-5"
"0.28",4,0.619,3,3.21875,1.925,2,0.87898398575982,"10/-5"
"0.28",4,0.078,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"10/-5"
"0.28",4,0.167,3,3.70833333333333,2.52242063492063,2.70833333333333,0.903848208347097,"10/-5"
"0.28",4,0.091,4,5.73333333333334,2.96,3.33333333333334,1.84222088191883,"10/-5"
"0.28",4,0.028,4,5.68464837049742,4.15880789022298,4.5627358490566,1.34635534346564,"10/-5"
"0.28",4,0.031,3,9.10149313962875,7.16707021791769,7.77602905569008,2.33411042473532,"10/-5"
"0.28",4,0.013,2,6.87433155080214,4.18877005347594,5.09893048128343,2.29499061808275,"10/-5"
"0.28",4,0.719,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"10/-10"
"0.28",4,0.033,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"10/-10"
"0.28",4,0.089,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"10/-10"
"0.28",4,0.062,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"10/-10"
"0.28",4,0.17,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"10/-10"
"0.28",4,0.099,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"10/-10"
"0.28",4,0.065,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"10/-10"
"0.28",4,0.046,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"10/-10"
"0.28",4,0.46,3,3.21875,1.925,2,0.87898398575982,"10/-10"
"0.28",4,0.058,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"10/-10"
"0.28",4,0.107,3,3.70833333333333,2.52242063492063,2.70833333333333,0.903848208347097,"10/-10"
"0.28",4,0.068,4,5.73333333333334,2.96,3.33333333333334,1.84222088191883,"10/-10"
"0.28",4,0.009,4,5.68464837049742,4.15880789022298,4.5627358490566,1.34635534346564,"10/-10"
"0.28",4,0.029,3,9.10149313962875,7.16707021791769,7.77602905569008,2.33411042473532,"10/-10"
"0.28",4,0.019,2,6.87433155080214,4.18877005347594,5.09893048128343,2.29499061808275,"10/-10"
"0.28",4,0.997,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"5/-1"
"0.28",4,0.22,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"5/-1"
"0.28",4,0.681,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"5/-1"
"0.28",4,0.269,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"5/-1"
"0.28",4,0.449,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"5/-1"
"0.28",4,0.325,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"5/-1"
"0.28",4,0.515,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"5/-1"
"0.28",4,0.198,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"5/-1"
"0.28",4,0.977,3,3.21875,1.925,2,0.87898398575982,"5/-1"
"0.28",4,0.304,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"5/-1"
"0.28",4,0.757,3,3.70833333333333,2.52242063492063,2.70833333333333,0.903848208347097,"5/-1"
"0.28",4,0.317,4,5.73333333333334,2.96,3.33333333333334,1.84222088191883,"5/-1"
"0.28",4,0.189,4,5.68464837049742,4.15880789022298,4.5627358490566,1.34635534346564,"5/-1"
"0.28",4,0.132,3,9.10149313962875,7.16707021791769,7.77602905569008,2.33411042473532,"5/-1"
"0.28",4,0.039,2,6.87433155080214,4.18877005347594,5.09893048128343,2.29499061808275,"5/-1"
"0.28",4,0.957,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"5/-5"
"0.28",4,0.325,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"5/-5"
"0.28",4,0.449,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"5/-5"
"0.28",4,0.414,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"5/-5"
"0.28",4,0.574,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"5/-5"
"0.28",4,0.443,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"5/-5"
"0.28",4,0.338,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"5/-5"
"0.28",4,0.305,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"5/-5"
"0.28",4,0.802,3,3.21875,1.925,2,0.87898398575982,"5/-5"
"0.28",4,0.329,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"5/-5"
"0.28",4,0.435,3,3.70833333333333,2.52242063492063,2.70833333333333,0.903848208347097,"5/-5"
"0.28",4,0.267,4,5.73333333333334,2.96,3.33333333333334,1.84222088191883,"5/-5"
"0.28",4,0.165,4,5.68464837049742,4.15880789022298,4.5627358490566,1.34635534346564,"5/-5"
"0.28",4,0.287,3,9.10149313962875,7.16707021791769,7.77602905569008,2.33411042473532,"5/-5"
"0.28",4,0.15,2,6.87433155080214,4.18877005347594,5.09893048128343,2.29499061808275,"5/-5"
"0.28",4,0.842,3,3.22222222222222,1.78888888888889,1.5,0.918413972544901,"5/-10"
"0.28",4,0.036,3,3.04880546075085,2.20641638225256,2.55819112627986,0.900320722850956,"5/-10"
"0.28",4,0.155,3,3.88918918918919,2.80851351351351,3.18243243243243,1.03537974708806,"5/-10"
"0.28",4,0.082,5,3.8927392739274,2.32101210121012,2.92849284928493,1.17197414668602,"5/-10"
"0.28",4,0.194,4,4.86046511627907,3.56279069767442,3.86046511627907,1.42356484459783,"5/-10"
"0.28",4,0.115,3,4.28294573643411,2.44651162790698,2.16666666666667,1.06933082946891,"5/-10"
"0.28",4,0.08,5,10.6206896551724,7.01609195402298,7.21839080459769,2.69582747914832,"5/-10"
"0.28",4,0.052,4,8.8735583084152,6.68668456703485,6.87601452370782,2.19077446423407,"5/-10"
"0.28",4,0.558,3,3.21875,1.925,2,0.87898398575982,"5/-10"
"0.28",4,0.061,2,4.03921568627451,2.4121568627451,2.62745098039215,1.11376913903849,"5/-10"
